time,temperature_2m_C,precipitation_mm,rain_mm,weathercode,cloudcover_perc,cloudcover_low_perc,cloudcover_mid_perc,cloudcover_high_perc
2022-04-09T12:00,9.3,0.00,0.00,3,81,25,70,54
2022-04-09T13:00,9.6,0.00,0.00,2,79,28,53,74
2022-04-09T14:00,9.7,0.00,0.00,2,68,35,55,10
2022-04-09T15:00,9.4,0.10,0.10,51,65,42,45,0
2022-04-09T16:00,8.6,0.10,0.10,51,36,11,41,5
2022-04-09T17:00,8.1,0.00,0.00,1,45,25,38,0
2022-04-09T18:00,6.9,0.00,0.00,0,7,4,6,0
2022-04-09T19:00,5.1,0.00,0.00,1,35,24,23,0
2022-04-09T20:00,4.2,0.00,0.00,1,35,25,20,0
2022-04-09T21:00,3.1,0.00,0.00,0,2,1,2,0
2022-04-09T22:00,2.4,0.00,0.00,1,23,9,25,0
2022-04-09T23:00,1.7,0.00,0.00,1,49,18,54,0
2022-04-10T00:00,1.2,0.00,0.00,2,66,14,74,29
2022-04-10T01:00,1.1,0.00,0.00,1,38,0,54,19
2022-04-10T02:00,0.9,0.00,0.00,0,4,1,5,0
2022-04-10T03:00,0.7,0.00,0.00,0,7,0,0,23
2022-04-10T04:00,0.5,0.00,0.00,1,29,0,0,98
2022-04-10T05:00,0.2,0.00,0.00,0,10,0,0,33
2022-04-10T06:00,0.8,0.00,0.00,0,1,0,0,4
2022-04-10T07:00,3.3,0.00,0.00,0,2,1,0,3
2022-04-10T08:00,5.7,0.00,0.00,0,3,2,1,3
2022-04-10T09:00,7.3,0.10,0.10,51,46,19,13,69
2022-04-10T10:00,8.2,0.10,0.10,51,55,19,39,49
2022-04-10T11:00,9.1,0.00,0.00,3,85,58,43,23
2022-04-10T12:00,9.8,0.00,0.00,3,100,76,40,50
2022-04-10T13:00,10.3,0.00,0.00,3,100,76,59,71
2022-04-10T14:00,10.4,0.00,0.00,3,100,88,89,67
2022-04-10T15:00,10.5,0.00,0.00,3,100,94,81,80
2022-04-10T16:00,10.3,0.00,0.00,3,100,77,76,89
2022-04-10T17:00,10.2,0.00,0.00,3,100,63,66,38
2022-04-10T18:00,9.6,0.00,0.00,3,100,45,50,98
2022-04-10T19:00,8.1,0.00,0.00,3,99,45,47,100
2022-04-10T20:00,7.0,0.00,0.00,3,100,54,36,100
2022-04-10T21:00,6.2,0.00,0.00,1,47,7,18,100
2022-04-10T22:00,5.8,0.00,0.00,2,52,0,37,100
2022-04-10T23:00,5.6,0.00,0.00,1,43,0,22,98
2022-04-11T00:00,5.3,0.00,0.00,2,52,0,38,98
2022-04-11T01:00,5.2,0.00,0.00,2,73,0,72,100
2022-04-11T02:00,4.8,0.00,0.00,2,75,0,83,85
2022-04-11T03:00,4.4,0.00,0.00,2,80,0,85,96
2022-04-11T04:00,4.0,0.00,0.00,1,29,0,0,96
2022-04-11T05:00,3.4,0.00,0.00,1,29,0,0,97
2022-04-11T06:00,3.9,0.00,0.00,1,37,0,12,99
2022-04-11T07:00,6.0,0.00,0.00,1,31,0,4,95
2022-04-11T08:00,8.4,0.00,0.00,1,29,0,0,97
2022-04-11T09:00,10.4,0.00,0.00,1,28,0,0,93
2022-04-11T10:00,12.1,0.00,0.00,1,30,0,3,95
2022-04-11T11:00,13.5,0.00,0.00,1,36,0,14,93
2022-04-11T12:00,14.6,0.00,0.00,1,33,0,11,89
2022-04-11T13:00,15.5,0.00,0.00,1,28,0,0,94
2022-04-11T14:00,16.2,0.00,0.00,0,16,0,0,54
2022-04-11T15:00,16.5,0.00,0.00,0,8,0,1,25
2022-04-11T16:00,16.4,0.00,0.00,1,27,0,0,89
2022-04-11T17:00,15.5,0.00,0.00,1,29,0,0,97
2022-04-11T18:00,13.8,0.00,0.00,1,29,0,0,97
2022-04-11T19:00,12.2,0.00,0.00,1,28,0,0,93
2022-04-11T20:00,11.2,0.00,0.00,1,26,0,0,85
2022-04-11T21:00,10.7,0.00,0.00,1,23,0,0,78
2022-04-11T22:00,10.4,0.00,0.00,1,29,0,0,96
2022-04-11T23:00,10.2,0.00,0.00,1,28,0,0,93
2022-04-12T00:00,10.1,0.00,0.00,1,28,0,0,92
2022-04-12T01:00,9.8,0.00,0.00,1,27,0,0,89
2022-04-12T02:00,9.4,0.00,0.00,1,24,0,0,80
2022-04-12T03:00,8.9,0.00,0.00,1,23,0,3,69
2022-04-12T04:00,8.5,0.00,0.00,2,54,0,41,98
2022-04-12T05:00,8.2,0.00,0.00,2,63,0,56,97
2022-04-12T06:00,8.7,0.00,0.00,1,31,0,16,70
2022-04-12T07:00,10.6,0.40,0.40,51,16,0,3,47
2022-04-12T08:00,12.8,0.00,0.00,1,28,0,0,93
2022-04-12T09:00,14.8,0.00,0.00,1,30,0,0,100
2022-04-12T10:00,16.2,0.00,0.00,2,52,0,36,100
2022-04-12T11:00,17.2,0.00,0.00,2,53,0,38,100
2022-04-12T12:00,18.0,0.00,0.00,1,35,0,10,98
2022-04-12T13:00,18.4,0.00,0.00,1,30,0,0,100
2022-04-12T14:00,18.3,0.00,0.00,1,34,0,8,98
2022-04-12T15:00,18.1,0.00,0.00,1,48,0,31,99
2022-04-12T16:00,17.8,0.00,0.00,2,58,14,28,96
2022-04-12T17:00,17.3,0.00,0.00,1,32,3,0,99
2022-04-12T18:00,16.0,0.00,0.00,1,34,0,6,100
2022-04-12T19:00,14.1,0.50,0.50,53,46,0,27,100
2022-04-12T20:00,13.6,0.10,0.10,51,34,0,6,100
2022-04-12T21:00,13.3,0.00,0.00,1,49,0,34,94
2022-04-12T22:00,13.3,0.00,0.00,1,49,0,32,99
2022-04-12T23:00,13.6,0.00,0.00,1,30,0,0,100
2022-04-13T00:00,13.3,0.00,0.00,1,33,1,4,100
2022-04-13T01:00,12.9,0.00,0.00,2,63,19,28,97
2022-04-13T02:00,12.3,0.00,0.00,3,91,33,54,97
2022-04-13T03:00,11.4,0.00,0.00,3,85,16,68,99
2022-04-13T04:00,10.5,0.00,0.00,3,100,79,99,100
2022-04-13T05:00,9.9,0.00,0.00,3,100,50,91,95
2022-04-13T06:00,10.3,0.00,0.00,1,40,4,13,96
2022-04-13T07:00,12.4,0.50,0.50,53,46,11,11,98
2022-04-13T08:00,13.2,0.20,0.20,51,49,14,16,88
2022-04-13T09:00,13.6,0.10,0.10,51,45,19,18,56
2022-04-13T10:00,14.2,0.20,0.20,51,100,100,100,90
2022-04-13T11:00,14.2,0.50,0.50,53,100,100,100,99
2022-04-13T12:00,13.9,0.20,0.20,51,100,98,99,94
2022-04-13T13:00,14.3,0.20,0.20,51,100,100,100,99
2022-04-13T14:00,15.5,0.10,0.10,51,100,97,99,97
2022-04-13T15:00,16.1,0.10,0.10,51,100,56,79,99
2022-04-13T16:00,16.0,0.00,0.00,2,67,19,33,99
2022-04-13T17:00,15.6,0.00,0.00,2,80,16,59,99
2022-04-13T18:00,14.8,0.00,0.00,1,46,4,21,100
2022-04-13T19:00,13.4,0.10,0.10,51,52,0,37,98
2022-04-13T20:00,12.4,0.00,0.00,3,82,8,74,100
2022-04-13T21:00,11.5,0.00,0.00,3,89,4,92,100
2022-04-13T22:00,11.0,0.00,0.00,3,100,17,98,99
2022-04-13T23:00,10.6,0.00,0.00,3,95,6,99,100
2022-04-14T00:00,10.1,0.00,0.00,3,100,24,96,100
2022-04-14T01:00,9.6,0.00,0.00,2,58,12,34,88
2022-04-14T02:00,9.1,0.00,0.00,2,64,30,19,84
2022-04-14T03:00,8.8,0.00,0.00,1,49,34,6,49
2022-04-14T04:00,8.4,0.00,0.00,1,40,40,5,2
2022-04-14T05:00,7.8,0.00,0.00,0,19,18,4,0
2022-04-14T06:00,8.2,0.00,0.00,0,6,5,3,0
2022-04-14T07:00,11.3,0.00,0.00,0,9,7,4,0
2022-04-14T08:00,13.3,0.00,0.00,0,3,2,2,0
2022-04-14T09:00,14.9,0.00,0.00,0,0,0,0,0
2022-04-14T10:00,16.1,0.00,0.00,1,21,0,0,70
2022-04-14T11:00,17.2,0.00,0.00,0,19,1,0,60
2022-04-14T12:00,17.5,0.00,0.00,2,77,57,0,86
2022-04-14T13:00,17.3,0.00,0.00,3,100,100,2,63
2022-04-14T14:00,17.4,0.00,0.00,3,100,96,9,95
2022-04-14T15:00,17.6,0.00,0.00,1,44,16,0,100
2022-04-14T16:00,17.3,0.00,0.00,3,100,92,6,97
2022-04-14T17:00,16.6,0.00,0.00,3,100,82,2,91
2022-04-14T18:00,15.0,0.00,0.00,2,54,36,2,68
2022-04-14T19:00,13.0,0.00,0.00,1,40,19,3,70
2022-04-14T20:00,12.2,0.00,0.00,1,32,22,0,42
2022-04-14T21:00,11.2,0.00,0.00,1,39,12,0,94
2022-04-14T22:00,9.8,0.00,0.00,1,33,6,0,93
2022-04-14T23:00,8.8,0.00,0.00,1,29,1,0,93
2022-04-15T00:00,8.0,0.00,0.00,1,29,0,0,97
2022-04-15T01:00,8.1,0.00,0.00,1,28,0,0,93
2022-04-15T02:00,6.6,0.00,0.00,1,32,0,11,85
2022-04-15T03:00,5.9,0.00,0.00,2,57,19,23,86
2022-04-15T04:00,5.5,0.00,0.00,1,49,1,50,61
2022-04-15T05:00,5.5,0.00,0.00,3,100,91,49,56
2022-04-15T06:00,6.6,0.00,0.00,3,100,100,18,50
2022-04-15T07:00,8.9,0.00,0.00,3,90,76,5,62
2022-04-15T08:00,10.8,0.00,0.00,1,32,24,0,36
2022-04-15T09:00,12.5,0.00,0.00,1,21,11,0,37
2022-04-15T10:00,13.9,0.00,0.00,1,49,14,36,48
2022-04-15T11:00,15.0,0.10,0.10,51,73,17,54,83
2022-04-15T12:00,15.8,0.00,0.00,2,65,9,47,95
2022-04-15T13:00,16.2,0.00,0.00,1,30,18,1,44
2022-04-15T14:00,16.2,0.00,0.00,0,8,0,0,28
2022-04-15T15:00,16.3,0.00,0.00,1,22,1,11,48
2022-04-15T16:00,15.9,0.00,0.00,1,45,7,33,64
2022-04-15T17:00,15.2,0.00,0.00,2,74,18,49,93
2022-04-15T18:00,13.8,0.00,0.00,2,59,14,30,96
2022-04-15T19:00,11.2,0.00,0.00,2,53,0,40,97
2022-04-15T20:00,9.8,0.00,0.00,2,56,0,43,99
2022-04-15T21:00,8.9,0.00,0.00,2,59,1,50,93
2022-04-15T22:00,8.6,0.00,0.00,1,41,16,2,84
2022-04-15T23:00,8.3,0.00,0.00,2,55,26,6,94
2022-04-16T00:00,8.1,0.00,0.00,1,47,15,13,84
2022-04-16T01:00,7.6,0.00,0.00,1,41,16,7,73
2022-04-16T02:00,6.9,0.00,0.00,1,34,8,2,85
2022-04-16T03:00,6.6,0.00,0.00,1,35,8,1,91
2022-04-16T04:00,6.1,0.00,0.00,1,32,6,0,89
2022-04-16T05:00,5.8,0.00,0.00,1,29,2,0,92
2022-04-16T06:00,6.3,0.00,0.00,1,23,1,0,73
2022-04-16T07:00,7.9,0.00,0.00,0,20,1,0,62
2022-04-16T08:00,9.7,0.00,0.00,0,9,2,0,24
2022-04-16T09:00,11.5,0.00,0.00,0,2,0,0,6
2022-04-16T10:00,12.8,0.00,0.00,0,3,0,0,11
2022-04-16T11:00,13.6,0.00,0.00,0,17,5,0,41
2022-04-16T12:00,14.2,0.00,0.00,1,29,11,0,65
2022-04-16T13:00,14.5,0.00,0.00,0,10,0,0,33
2022-04-16T14:00,14.8,0.00,0.00,0,0,0,0,0
2022-04-16T15:00,14.9,0.00,0.00,0,5,0,0,18
2022-04-16T16:00,14.7,0.00,0.00,0,2,0,0,5
2022-04-16T17:00,14.2,0.00,0.00,0,0,0,0,0
2022-04-16T18:00,12.9,0.00,0.00,0,0,0,0,0
2022-04-16T19:00,11.4,0.00,0.00,0,0,0,0,0
2022-04-16T20:00,10.1,0.00,0.00,0,0,0,0,0
2022-04-16T21:00,9.1,0.00,0.00,0,0,0,0,0
2022-04-16T22:00,8.2,0.00,0.00,0,0,0,0,0
2022-04-16T23:00,7.4,0.00,0.00,0,0,0,0,0
2022-04-17T00:00,6.5,0.00,0.00,0,0,0,0,0
2022-04-17T01:00,5.7,0.00,0.00,0,0,0,0,0
2022-04-17T02:00,4.9,0.00,0.00,0,0,0,0,0
2022-04-17T03:00,4.2,0.00,0.00,0,0,0,0,0
2022-04-17T04:00,3.5,0.00,0.00,0,0,0,0,0
2022-04-17T05:00,3.0,0.00,0.00,0,0,0,0,0
2022-04-17T06:00,3.9,0.00,0.00,0,0,0,0,0
2022-04-17T07:00,7.2,0.00,0.00,0,0,0,0,0
2022-04-17T08:00,9.3,0.00,0.00,0,0,0,0,0
2022-04-17T09:00,11.2,0.00,0.00,0,0,0,0,0
2022-04-17T10:00,13.0,0.00,0.00,0,0,0,0,0
2022-04-17T11:00,14.6,0.00,0.00,0,0,0,0,0
2022-04-17T12:00,15.8,0.00,0.00,0,0,0,0,0
2022-04-17T13:00,16.7,0.00,0.00,0,0,0,0,0
2022-04-17T14:00,17.3,0.00,0.00,0,0,0,0,0
2022-04-17T15:00,17.5,0.00,0.00,0,0,0,0,0
2022-04-17T16:00,17.3,0.00,0.00,0,0,0,0,0
2022-04-17T17:00,16.6,0.00,0.00,0,0,0,0,0
2022-04-17T18:00,14.7,0.00,0.00,0,0,0,0,0
2022-04-17T19:00,13.0,0.00,0.00,0,0,0,0,0
2022-04-17T20:00,11.4,0.00,0.00,0,0,0,0,0
2022-04-17T21:00,10.3,0.00,0.00,0,0,0,0,0
2022-04-17T22:00,9.4,0.00,0.00,0,1,0,0,3
2022-04-17T23:00,8.8,0.00,0.00,0,3,0,0,9
2022-04-18T00:00,8.1,0.00,0.00,0,3,0,0,9
2022-04-18T01:00,7.2,0.00,0.00,0,11,0,0,36
2022-04-18T02:00,6.4,0.00,0.00,0,10,0,0,33
2022-04-18T03:00,5.8,0.00,0.00,1,26,0,0,88
2022-04-18T04:00,5.3,0.00,0.00,1,29,0,0,97
2022-04-18T05:00,4.8,0.00,0.00,1,29,0,0,98
2022-04-18T06:00,5.8,0.00,0.00,1,29,0,0,97
2022-04-18T07:00,8.6,0.00,0.00,1,26,0,0,85
2022-04-18T08:00,11.2,0.00,0.00,0,20,0,0,66
2022-04-18T09:00,13.3,0.00,0.00,0,10,0,0,32
2022-04-18T10:00,14.7,0.00,0.00,0,16,0,0,53
2022-04-18T11:00,15.8,0.00,0.00,0,14,0,0,46
2022-04-18T12:00,16.5,0.00,0.00,0,16,0,0,52
2022-04-18T13:00,17.1,0.00,0.00,0,16,0,0,52
2022-04-18T14:00,17.4,0.00,0.00,1,26,0,0,85
2022-04-18T15:00,17.4,0.00,0.00,1,29,0,0,98
2022-04-18T16:00,17.2,0.00,0.00,1,30,0,0,99
2022-04-18T17:00,16.7,0.00,0.00,1,30,0,0,99
2022-04-18T18:00,15.6,0.00,0.00,1,29,0,0,98
2022-04-18T19:00,13.6,0.00,0.00,1,30,0,0,100
2022-04-18T20:00,11.7,0.00,0.00,1,29,0,0,98
2022-04-18T21:00,10.5,0.00,0.00,1,30,0,0,99
2022-04-18T22:00,9.4,0.00,0.00,1,30,0,0,100
2022-04-18T23:00,8.5,0.00,0.00,1,29,0,1,95
2022-04-19T00:00,8.0,0.00,0.00,1,29,0,4,88
2022-04-19T01:00,8.5,0.00,0.00,1,36,0,13,93
2022-04-19T02:00,7.9,0.00,0.00,1,33,0,9,93
2022-04-19T03:00,7.2,0.00,0.00,1,29,0,1,93
2022-04-19T04:00,6.0,0.00,0.00,1,30,0,3,95
2022-04-19T05:00,5.1,0.00,0.00,1,30,0,4,92
2022-04-19T06:00,6.5,0.00,0.00,1,29,0,4,87
2022-04-19T07:00,9.2,0.00,0.00,1,34,0,12,90
2022-04-19T08:00,11.7,0.00,0.00,1,39,0,18,94
2022-04-19T09:00,13.6,0.00,0.00,1,41,0,20,98
2022-04-19T10:00,15.1,0.00,0.00,2,53,0,41,96
2022-04-19T11:00,15.9,0.00,0.00,2,58,0,47,98
2022-04-19T12:00,16.5,0.00,0.00,2,70,0,66,100
2022-04-19T13:00,16.9,0.00,0.00,1,32,0,4,97
2022-04-19T14:00,17.0,0.00,0.00,1,40,0,18,97
2022-04-19T15:00,17.1,0.00,0.00,1,43,0,22,98
2022-04-19T16:00,16.7,0.00,0.00,1,42,0,22,96
2022-04-19T17:00,15.9,0.00,0.00,1,42,0,20,100
2022-04-19T18:00,14.6,0.00,0.00,2,54,0,41,98
2022-04-19T19:00,13.1,0.00,0.00,1,49,0,32,98
2022-04-19T20:00,12.3,0.00,0.00,2,52,0,38,97
2022-04-19T21:00,11.8,0.00,0.00,1,49,0,32,98
2022-04-19T22:00,11.2,0.00,0.00,1,50,0,33,99
2022-04-19T23:00,10.4,0.00,0.00,1,39,0,16,98
2022-04-20T00:00,9.5,0.00,0.00,1,38,0,14,99
2022-04-20T01:00,8.9,0.00,0.00,1,28,0,19,56
2022-04-20T02:00,8.2,0.00,0.00,0,9,0,0,29
2022-04-20T03:00,7.5,0.00,0.00,1,21,0,0,71
2022-04-20T04:00,6.9,0.00,0.00,1,27,0,0,90
2022-04-20T05:00,6.3,0.00,0.00,1,27,0,0,90
2022-04-20T06:00,6.9,0.00,0.00,0,17,0,0,55
2022-04-20T07:00,9.1,0.00,0.00,0,12,0,0,41
2022-04-20T08:00,11.1,0.00,0.00,0,19,0,0,64
2022-04-20T09:00,12.7,0.00,0.00,1,24,0,0,79
2022-04-20T10:00,13.8,0.00,0.00,1,26,0,0,86
2022-04-20T11:00,14.5,0.00,0.00,1,25,0,0,84
2022-04-20T12:00,15.0,0.00,0.00,1,25,0,0,83
2022-04-20T13:00,15.4,0.00,0.00,1,22,0,0,72
2022-04-20T14:00,15.7,0.00,0.00,0,19,0,0,63
2022-04-20T15:00,15.9,0.00,0.00,0,16,0,0,52
2022-04-20T16:00,15.9,0.00,0.00,0,1,0,0,3
2022-04-20T17:00,15.3,0.00,0.00,0,0,0,0,1
2022-04-20T18:00,14.2,0.00,0.00,0,0,0,0,0
2022-04-20T19:00,12.3,0.00,0.00,0,0,0,0,0
2022-04-20T20:00,11.2,0.00,0.00,0,0,0,0,0
2022-04-20T21:00,10.5,0.00,0.00,0,1,1,0,0
2022-04-20T22:00,10.1,0.00,0.00,0,12,5,0,25
2022-04-20T23:00,9.5,0.00,0.00,0,5,1,0,12
2022-04-21T00:00,8.9,0.00,0.00,0,0,0,0,0
2022-04-21T01:00,8.3,0.00,0.00,0,0,0,0,0
2022-04-21T02:00,7.6,0.00,0.00,0,3,0,0,10
2022-04-21T03:00,6.9,0.00,0.00,0,2,0,0,7
2022-04-21T04:00,6.4,0.00,0.00,0,2,0,0,8
2022-04-21T05:00,6.1,0.00,0.00,0,6,0,0,20
2022-04-21T06:00,7.1,0.00,0.00,0,1,0,0,2
2022-04-21T07:00,9.5,0.00,0.00,0,0,0,0,0
2022-04-21T08:00,11.4,0.00,0.00,0,0,0,0,0
2022-04-21T09:00,13.0,0.00,0.00,0,0,0,0,0
2022-04-21T10:00,14.4,0.00,0.00,1,30,0,0,99
2022-04-21T11:00,15.3,0.00,0.00,0,17,0,0,58
2022-04-21T12:00,16.0,0.00,0.00,0,3,0,0,10
2022-04-21T13:00,16.5,0.00,0.00,0,4,0,4,5
2022-04-21T14:00,16.8,0.00,0.00,0,17,0,22,12
2022-04-21T15:00,16.8,0.00,0.00,1,24,0,30,21
2022-04-21T16:00,16.6,0.00,0.00,1,31,9,19,38
2022-04-21T17:00,15.8,0.00,0.00,1,46,33,11,31
2022-04-21T18:00,14.6,0.00,0.00,2,57,35,14,58
2022-04-21T19:00,14.0,0.00,0.00,1,46,28,12,45
2022-04-21T20:00,13.1,0.00,0.00,1,49,45,14,0
2022-04-21T21:00,12.1,0.00,0.00,1,49,46,13,0
2022-04-21T22:00,11.4,0.00,0.00,1,28,18,20,1
2022-04-21T23:00,10.6,0.00,0.00,2,59,31,51,0
2022-04-22T00:00,10.2,0.00,0.00,2,57,33,42,7
2022-04-22T01:00,9.6,0.00,0.00,1,24,8,26,4
2022-04-22T02:00,9.0,0.00,0.00,1,21,10,19,1
2022-04-22T03:00,8.1,0.00,0.00,1,22,12,18,0
2022-04-22T04:00,7.4,0.00,0.00,1,24,7,9,40
2022-04-22T05:00,7.0,0.00,0.00,1,37,9,5,86
2022-04-22T06:00,7.7,0.00,0.00,1,29,4,0,86
2022-04-22T07:00,9.6,0.00,0.00,1,30,6,0,83
2022-04-22T08:00,11.1,0.00,0.00,2,74,53,4,81
2022-04-22T09:00,12.4,0.00,0.00,3,96,75,3,90
2022-04-22T10:00,13.1,0.00,0.00,3,93,86,1,50
2022-04-22T11:00,13.3,0.00,0.00,3,82,86,3,8
2022-04-22T12:00,13.6,0.00,0.00,3,96,100,10,1
2022-04-22T13:00,14.3,0.00,0.00,3,100,98,32,18
2022-04-22T14:00,14.6,0.00,0.00,3,100,100,59,20
2022-04-22T15:00,14.7,0.00,0.00,3,100,81,73,0
2022-04-22T16:00,14.4,0.00,0.00,3,87,48,64,18
2022-04-22T17:00,13.9,0.00,0.00,2,62,18,71,11
2022-04-22T18:00,13.4,0.00,0.00,2,62,6,90,8
2022-04-22T19:00,13.1,0.00,0.00,2,57,4,88,1
2022-04-22T20:00,12.9,0.00,0.00,1,44,0,74,0
2022-04-22T21:00,12.7,0.00,0.00,2,52,5,79,0
2022-04-22T22:00,12.4,0.00,0.00,2,67,8,99,0
2022-04-22T23:00,12.1,0.00,0.00,2,59,1,97,0
2022-04-23T00:00,11.4,0.00,0.00,1,40,0,67,0
2022-04-23T01:00,10.5,0.00,0.00,1,41,0,65,8
2022-04-23T02:00,9.9,0.00,0.00,1,39,0,58,13
2022-04-23T03:00,9.1,0.00,0.00,0,18,0,30,1
2022-04-23T04:00,8.4,0.00,0.00,0,7,1,10,0
2022-04-23T05:00,8.1,0.00,0.00,0,4,0,6,0
2022-04-23T06:00,8.8,0.00,0.00,0,4,0,7,0
2022-04-23T07:00,10.4,0.00,0.00,0,4,0,6,0
2022-04-23T08:00,12.1,0.00,0.00,0,7,0,11,0
2022-04-23T09:00,13.9,0.00,0.00,0,8,1,11,0
2022-04-23T10:00,15.3,0.00,0.00,2,57,1,60,67
2022-04-23T11:00,16.5,0.00,0.00,2,57,1,50,88
2022-04-23T12:00,17.4,0.00,0.00,1,49,5,32,85
2022-04-23T13:00,18.0,0.00,0.00,1,47,4,43,59
2022-04-23T14:00,18.0,0.00,0.00,1,46,4,28,86
2022-04-23T15:00,17.5,0.00,0.00,1,47,1,30,92
2022-04-23T16:00,17.2,0.00,0.00,1,49,3,31,91
2022-04-23T17:00,16.5,0.00,0.00,1,36,0,16,88
2022-04-23T18:00,15.5,0.00,0.00,0,20,0,4,58
2022-04-23T19:00,14.3,0.00,0.00,0,6,2,4,7
2022-04-23T20:00,13.2,0.00,0.00,0,12,0,10,19
2022-04-23T21:00,12.2,0.00,0.00,1,27,8,9,47
2022-04-23T22:00,11.5,0.00,0.00,2,56,20,21,86
2022-04-23T23:00,11.3,0.00,0.00,2,59,22,21,89
2022-04-24T00:00,11.2,0.00,0.00,2,67,23,35,85
2022-04-24T01:00,10.9,0.00,0.00,2,55,19,29,67
2022-04-24T02:00,10.2,0.00,0.00,1,28,0,25,42
2022-04-24T03:00,9.5,0.00,0.00,0,6,0,2,15
2022-04-24T04:00,9.0,0.00,0.00,0,8,0,5,17
2022-04-24T05:00,8.6,0.00,0.00,0,2,0,3,0
2022-04-24T06:00,9.1,0.00,0.00,0,1,0,2,0
2022-04-24T07:00,10.3,0.00,0.00,0,2,0,4,0
2022-04-24T08:00,11.4,0.00,0.00,0,2,0,4,0
2022-04-24T09:00,12.7,0.00,0.00,0,8,1,12,0
2022-04-24T10:00,14.0,0.00,0.00,0,1,0,1,0
2022-04-24T11:00,15.3,0.00,0.00,1,25,12,24,0
2022-04-24T12:00,16.3,0.00,0.00,1,28,4,41,0
2022-04-24T13:00,16.7,0.00,0.00,0,19,2,28,0
2022-04-24T14:00,17.0,0.00,0.00,1,24,5,32,0
2022-04-24T15:00,17.0,0.00,0.00,1,22,4,30,0
2022-04-24T16:00,16.4,0.00,0.00,1,27,2,42,0
2022-04-24T17:00,15.6,0.00,0.00,1,24,2,37,0
2022-04-24T18:00,14.5,0.00,0.00,0,18,1,29,0
2022-04-24T19:00,13.2,0.00,0.00,0,15,1,23,0
2022-04-24T20:00,12.1,0.00,0.00,0,11,0,19,0
2022-04-24T21:00,10.8,0.00,0.00,0,10,0,16,0
2022-04-24T22:00,10.1,0.00,0.00,1,30,0,50,0
2022-04-24T23:00,9.4,0.00,0.00,1,30,4,44,0
2022-04-25T00:00,8.5,0.00,0.00,0,19,4,25,0
2022-04-25T01:00,7.6,0.00,0.00,0,11,5,10,0
2022-04-25T02:00,6.8,0.00,0.00,0,8,2,10,0
2022-04-25T03:00,6.1,0.00,0.00,0,14,2,20,0
2022-04-25T04:00,5.4,0.00,0.00,0,12,3,15,0
2022-04-25T05:00,5.1,0.00,0.00,0,16,16,3,0
2022-04-25T06:00,6.2,0.00,0.00,3,80,89,0,0
2022-04-25T07:00,7.6,0.00,0.00,3,89,99,0,0
2022-04-25T08:00,8.5,0.00,0.00,1,42,46,1,0
2022-04-25T09:00,9.4,0.10,0.10,51,77,80,8,0
2022-04-25T10:00,10.4,0.10,0.10,51,99,47,95,0
2022-04-25T11:00,11.5,0.30,0.30,51,100,46,98,1
2022-04-25T12:00,12.2,0.00,0.00,3,91,35,91,17
2022-04-25T13:00,12.3,0.10,0.10,51,68,25,55,41
2022-04-25T14:00,12.5,0.10,0.10,51,87,44,60,39
2022-04-25T15:00,12.9,0.10,0.10,51,95,44,70,45
2022-04-25T16:00,12.5,0.40,0.40,51,71,10,72,63
2022-04-25T17:00,12.3,0.20,0.20,51,100,45,98,59
2022-04-25T18:00,10.8,0.10,0.10,51,90,45,64,36
2022-04-25T19:00,8.9,0.10,0.10,51,71,35,48,34
2022-04-25T20:00,8.0,0.30,0.30,51,70,33,48,37
2022-04-25T21:00,7.5,0.10,0.10,51,53,21,44,25
2022-04-25T22:00,6.9,0.10,0.10,51,33,5,47,1
2022-04-25T23:00,6.4,0.00,0.00,0,11,5,10,3
2022-04-26T00:00,6.1,0.00,0.00,1,38,30,12,11
2022-04-26T01:00,6.1,0.00,0.00,3,85,86,12,1
2022-04-26T02:00,6.4,0.00,0.00,3,94,97,11,0
2022-04-26T03:00,6.7,0.00,0.00,3,94,100,6,0
2022-04-26T04:00,6.6,0.00,0.00,3,95,99,10,0
2022-04-26T05:00,6.4,0.00,0.00,3,99,99,17,0
2022-04-26T06:00,6.8,0.00,0.00,3,100,99,56,0
2022-04-26T07:00,7.3,0.00,0.00,3,100,100,96,0
2022-04-26T08:00,7.6,0.10,0.10,51,100,100,98,0
2022-04-26T09:00,8.4,0.00,0.00,3,100,100,94,0
2022-04-26T10:00,10.1,0.00,0.00,3,90,76,36,0
2022-04-26T11:00,12.0,0.00,0.00,2,64,38,50,0
2022-04-26T12:00,13.3,0.00,0.00,2,65,63,13,0
2022-04-26T13:00,13.7,0.00,0.00,3,90,98,3,0
2022-04-26T14:00,13.7,0.00,0.00,3,90,95,7,0
2022-04-26T15:00,13.5,0.00,0.00,3,94,100,6,0
2022-04-26T16:00,13.1,0.00,0.00,3,82,87,6,0
2022-04-26T17:00,12.4,0.00,0.00,3,85,93,2,0
2022-04-26T18:00,11.5,0.00,0.00,1,34,38,0,0
2022-04-26T19:00,10.0,0.00,0.00,1,39,43,0,0
2022-04-26T20:00,9.0,0.00,0.00,2,60,67,0,0
2022-04-26T21:00,8.1,0.00,0.00,1,48,53,1,0
2022-04-26T22:00,7.4,0.00,0.00,1,46,51,1,0
2022-04-26T23:00,7.0,0.00,0.00,2,62,65,6,0
2022-04-27T00:00,6.6,0.00,0.00,3,82,82,13,0
2022-04-27T01:00,6.0,0.00,0.00,3,82,83,12,0
